[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/StreetComplete-_v53.2-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
4f76d7370507a373    5 of   5   de/westnordost/streetcomplete/data/osm/osmquests/OsmQuestModuleKt$osmQuestModule$1$3
a5014fd3377b4b9f   14 of 103   de/westnordost/streetcomplete/data/osmnotes/edits/NotesWithEditsSource
a4d6df473dda507c    4 of   7   de/westnordost/streetcomplete/JacocoInstrument/SMSInstrumentedReceiver
c80b487d4108a744    8 of  24   de/westnordost/streetcomplete/screens/main/controls/UploadButton
e88d473738cf394f    5 of  17   de/westnordost/streetcomplete/databinding/FragmentMainMenuButtonBinding
b1f98958dc17da8d    8 of   8   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1$12
600fab0ecd4ec072    2 of  18   de/westnordost/streetcomplete/data/UnsyncedChangesCountSource$noteEditsListener$1
0b640177ea6d9e40    2 of  11   de/westnordost/streetcomplete/data/download/DownloadModuleKt$downloadModule$1$4
0cf022b96947294f   31 of  88   de/westnordost/streetcomplete/data/edithistory/EditHistoryController
85f2ff119d7509d1    5 of   5   de/westnordost/streetcomplete/data/overlays/OverlayModuleKt$overlayModule$1$1
17f50971a4dfe41c    2 of   8   de/westnordost/streetcomplete/screens/main/map/tangram/TouchGestureManager$setScaleResponder$1
8879feb5f705f781    2 of   5   de/westnordost/streetcomplete/screens/main/map/QuestPinsManager$questTypeOrderListener$1
3e9c84ba6b62ff0d    2 of   5   de/westnordost/streetcomplete/quests/clothing_bin_operator/AddClothingBinOperator$filter$2
ed424446f67d3135    2 of   2   de/westnordost/streetcomplete/data/osm/geometry/ElementGeometryModuleKt
559d9b3ff3c1ab2d    1 of   4   de/westnordost/streetcomplete/screens/main/MainFragment$special$$inlined$inject$default$7
e599074a04d6284b    2 of   2   de/westnordost/streetcomplete/screens/main/controls/MessagesButtonFragment$initializeButtonState$1
d08c9011dae2dc2f    4 of  18   de/westnordost/streetcomplete/data/osm/edits/split_way/SplitAtPoint$$serializer
23146163c3de47fb    2 of   9   de/westnordost/streetcomplete/data/messages/QuestSelectionHintController$1
ff2a716a19edd9f8    5 of  56   de/westnordost/streetcomplete/quests/postbox_collection_times/AddPostboxCollectionTimes
599b094403c19d49    6 of   6   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievementsModule$1$4
151e7babbbc64b28    2 of  15   de/westnordost/streetcomplete/data/user/achievements/UserLinksDao
9f92dfe2e38a2da6    1 of   4   de/westnordost/streetcomplete/data/osm/edits/ElementEditsDao$getAllUnsynced$1
da52a7dc7d884e62    5 of   5   de/westnordost/streetcomplete/data/osmnotes/NotesModuleKt$notesModule$1$6
ab9c5c41d5b87403    8 of  22   de/westnordost/streetcomplete/util/ktx/LocalDateKt
1204e5b13d33bce1    5 of  67   de/westnordost/streetcomplete/quests/crossing_island/AddCrossingIsland
5a6bad9fe0914109    6 of   6   de/westnordost/streetcomplete/data/user/statistics/StatisticsModuleKt$statisticsModule$1$3
b41cc4c919607fd8    6 of   6   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1$7
bf50d63c2e22813e    5 of  21   de/westnordost/streetcomplete/quests/smoothness/AddRoadSmoothness
f7f88dca76061a45    2 of   5   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievementsModule$1$3
b78a89a5686db833    2 of   7   de/westnordost/streetcomplete/data/edithistory/EditHistoryController$osmQuestHiddenListener$1
de69e5b8113dac9d    2 of   2   de/westnordost/streetcomplete/screens/main/map/components/GeometryMarkersMapComponent$Companion
f4e3867c87d31b3b    3 of  24   de/westnordost/streetcomplete/data/osm/created_elements/CreatedElementsController
95e4513b615283f1    5 of  78   de/westnordost/streetcomplete/quests/summit/AddSummitCross
59ce2fe378e6c0b6    2 of   2   de/westnordost/streetcomplete/data/user/achievements/AchievementCondition
6b11452ef1d6a169   31 of 349   de/westnordost/streetcomplete/data/osm/edits/MapDataWithEditsSource
8fab8c6a7f8a7acb    3 of  35   de/westnordost/streetcomplete/data/osmtracks/TracksApiImpl
4b4689e0b29f16b8    2 of   7   de/westnordost/streetcomplete/screens/MainActivity$requestLocationPermissionResultReceiver$1
e7658ef01607c915    3 of  17   de/westnordost/streetcomplete/quests/atm_operator/AddAtmOperator
5fec5f2beb1ced51    3 of  20   de/westnordost/streetcomplete/quests/powerpoles_material/AddPowerPolesMaterial
ae987f27372a801f    3 of  15   de/westnordost/streetcomplete/quests/wheelchair_access/AddWheelchairAccessToilets
6df005245c16324e    7 of   7   de/westnordost/streetcomplete/screens/main/map/MapModuleKt$mapModule$1$3
3d7b649712d575ab    4 of   4   de/westnordost/streetcomplete/quests/smoothness/AddRoadSmoothnessKt
9a9b4572c9e41899    6 of  69   de/westnordost/streetcomplete/quests/tactile_paving/AddTactilePavingCrosswalk
14cbf625e1b3f5cb   19 of  21   de/westnordost/streetcomplete/data/maptiles/MaptilesModuleKt$maptilesModule$1
216257665bf3336a    3 of  12   de/westnordost/streetcomplete/data/elementfilter/filters/RelativeDate
c1e3f9b8d8527697    5 of   5   de/westnordost/streetcomplete/data/user/UserModuleKt$userModule$1$8
b7c37abedaaea173    6 of   6   de/westnordost/streetcomplete/quests/QuestsModuleKt$questsModule$1$2
2f7dfc9cefe582a7    2 of 107   de/westnordost/streetcomplete/data/osm/mapdata/ElementDao
b410cce2db82f5d3    4 of  22   de/westnordost/streetcomplete/data/osm/mapdata/Node$$serializer
35c1ce75560e5b19    2 of   3   de/westnordost/streetcomplete/data/messages/MessagesSource$3
7a7e3f902c9917d3    3 of  23   de/westnordost/streetcomplete/quests/recycling/AddRecyclingType
3ea61ba8a87e33d5    2 of   3   de/westnordost/streetcomplete/data/quest/VisibleQuestsSource$cache$2
7ef4e5eec20a3fb7    1 of   4   de/westnordost/streetcomplete/data/download/DownloadService$special$$inlined$inject$default$1
f1623a5258a64d3e    3 of  17   de/westnordost/streetcomplete/quests/fire_hydrant_position/AddFireHydrantPosition
65ce7d6653195d1a    1 of   8   de/westnordost/streetcomplete/data/quest/QuestAutoSyncer$locationManager$1
4f594a1782d26131    4 of  46   de/westnordost/streetcomplete/quests/kerb_height/AddKerbHeight
9c4f99b6e81b8b4c    1 of   8   de/westnordost/streetcomplete/quests/existence/CheckExistence$nodesFilter$2
b5118493ed7c9251    2 of   5   de/westnordost/streetcomplete/quests/tactile_paving/AddTactilePavingKerb$eligibleKerbsFilter$2
59acc193fc818a11    2 of   5   de/westnordost/streetcomplete/quests/oneway/AddOneway$allRoadsFilter$2
d32028bf7d3fc811    3 of  14   de/westnordost/streetcomplete/quests/wheelchair_access/AddWheelchairAccessOutside
24e8d8569006ba09    4 of   4   de/westnordost/streetcomplete/screens/main/map/LocationAwareMapFragment$special$$inlined$inject$default$1
f9e24ef041b8781b    2 of   5   de/westnordost/streetcomplete/data/upload/UploadService$Interface
4951295ca67650c9    2 of   2   de/westnordost/streetcomplete/screens/main/map/components/FocusGeometryMapComponent$Companion
e33accba116af859    3 of  16   de/westnordost/streetcomplete/data/osmnotes/notequests/NoteQuestsHiddenDao
0397dc00ecf0d5d4    2 of  11   de/westnordost/streetcomplete/data/visiblequests/QuestPresetsDao
83b99124f43e2016    2 of   2   de/westnordost/streetcomplete/screens/measure/ArModuleKt
97599d0dfe1e9afc    6 of  13   de/westnordost/streetcomplete/databinding/ViewTeamModeColorCircleBinding
2d490fbe249738d8    4 of  20   de/westnordost/streetcomplete/data/osm/edits/create/InsertIntoWayAt$$serializer
33c013ab25b5c364    5 of   5   de/westnordost/streetcomplete/quests/max_speed/AddMaxSpeed$elementFilter$1
092b751ae0959a19    7 of   7   de/westnordost/streetcomplete/data/download/DownloadModuleKt$downloadModule$1$3
5245c601c84e72b4    2 of   4   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievements$6
41d6b055099f46a2    7 of   7   de/westnordost/streetcomplete/data/OsmApiModuleKt$osmApiModule$1$9
2920215f0d7c53c2    7 of  12   de/westnordost/streetcomplete/data/quest/QuestAutoSyncer$connectivityReceiver$1
3527e171365024c2    1 of  46   de/westnordost/streetcomplete/data/osm/edits/move/MoveNodeAction
87c3cfd1cf4fd19b    3 of  20   de/westnordost/streetcomplete/quests/barrier_bicycle_barrier_installation/AddBicycleBarrierInstallation
903bb30b43ffae08    3 of  16   de/westnordost/streetcomplete/quests/camping/AddCampPower
df6daee73726c864    7 of 100   de/westnordost/streetcomplete/quests/building_entrance/AddEntrance
5f265f3f8123fff0    2 of   2   de/westnordost/streetcomplete/data/upload/Uploader$Companion
762c9736662571f1    2 of   3   de/westnordost/streetcomplete/data/quest/VisibleQuestsSource$selectedOverlayListener$1
6d15a6319ff4821f    6 of   6   de/westnordost/streetcomplete/screens/main/MainModuleKt$mainModule$1$1
5cf256b7b93f3dab    2 of   7   de/westnordost/streetcomplete/data/osmnotes/NotesModuleKt$notesModule$1$5
53836c5302022306   11 of  29   de/westnordost/streetcomplete/data/UnsyncedChangesCountSource
3affd85f14f73083    1 of   4   de/westnordost/streetcomplete/screens/main/MainFragment$special$$inlined$inject$default$3
a9b319b4442e32f1    1 of  47   de/westnordost/streetcomplete/data/osm/edits/delete/DeletePoiNodeAction
9e220f2db5568280    3 of  16   de/westnordost/streetcomplete/quests/camping/AddCampShower
2fc31e9745180a95    4 of  23   de/westnordost/streetcomplete/data/osm/mapdata/Way$$serializer
442e7964997fa2ef    6 of   6   de/westnordost/streetcomplete/screens/measure/ArModuleKt$arModule$1$1
6cc91bd4d2a9db68    1 of   4   de/westnordost/streetcomplete/screens/main/controls/UploadButtonFragment$special$$inlined$inject$default$3
a33150e8c3e126e5   20 of  24   de/westnordost/streetcomplete/data/quest/QuestModuleKt$questModule$1
2c54f70ffd0448bd    4 of  19   de/westnordost/streetcomplete/quests/segregated/AddCyclewaySegregation
9f0536c20e712155    8 of   8   de/westnordost/streetcomplete/data/meta/MetadataModuleKt$metadataModule$1$4
816b1e4b34e4ed21    2 of   2   de/westnordost/streetcomplete/screens/main/map/components/SceneMapComponent$loadScene$1
7cd72d2a3154265d    2 of   5   de/westnordost/streetcomplete/quests/step_count/AddStepCountStile$excludedWaysFilter$2
b756831ea2d8f064   16 of  87   de/westnordost/streetcomplete/screens/main/controls/MainMenuButtonFragment
93bac296cca76b7c    1 of   2   de/westnordost/streetcomplete/R$styleable
e130cfeac01fc83d    8 of  17   de/westnordost/streetcomplete/databinding/ViewAnswersCounterBinding
27e0142ee3462675   26 of 155   de/westnordost/streetcomplete/data/osmnotes/notequests/OsmNoteQuestController
80954efb12747ae5   16 of  85   de/westnordost/streetcomplete/osm/surface/SurfaceUtilsKt
e34cf7932f56bc89    2 of   2   de/westnordost/streetcomplete/data/sync/CoroutineIntentService$Companion
8adf30ed43651656    2 of   2   de/westnordost/streetcomplete/data/meta/MetadataModuleKt
a70cf6083b37c536    5 of 103   de/westnordost/streetcomplete/quests/crossing/AddCrossing
250d09a1183ddb99    2 of   2   de/westnordost/streetcomplete/screens/main/map/MainMapFragment$onBeforeLoadScene$1
da4768791d9d70aa   26 of  80   de/westnordost/streetcomplete/screens/main/PointerPinView
c1f6fe785beb4b6f    8 of  12   de/westnordost/streetcomplete/screens/main/map/TangramPinsSpriteSheet$sceneUpdates$2
c95963be7c6c1980   73 of  77   de/westnordost/streetcomplete/data/user/statistics/StatisticsModuleKt$statisticsModule$1
9a8aa7f279829bf6  102 of 112   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1
32d2d6a8d3cf50b9    5 of   5   de/westnordost/streetcomplete/Prefs$ResurveyIntervals
be7520e249bf7025    2 of  11   de/westnordost/streetcomplete/data/quest/QuestTypeRegistry
91045955d5f5d2b5    4 of   4   de/westnordost/streetcomplete/screens/main/map/MainMapFragment$special$$inlined$inject$default$6
5dce7a36c23842d4   12 of  12   de/westnordost/streetcomplete/data/upload/UploadModuleKt$uploadModule$1$2
bcac6b515aa03a48    2 of   8   de/westnordost/streetcomplete/data/osm/edits/upload/LastEditTimeStore
574ce5fb0d06e0aa    6 of   6   de/westnordost/streetcomplete/data/user/statistics/StatisticsModuleKt$statisticsModule$1$1
cb6d0ee0deb47c25    3 of  14   de/westnordost/streetcomplete/quests/bridge_structure/AddBridgeStructure
79567979722d751e   16 of 247   de/westnordost/streetcomplete/screens/user/achievements/AchievementInfoFragment
cd546083a5c7670f    2 of   5   de/westnordost/streetcomplete/quests/barrier_type/AddStileType$excludedWaysFilter$2
43dd8935c0c09d0d    3 of  21   de/westnordost/streetcomplete/quests/diet_type/AddHalal
68c89d0ed1bc9352    2 of   6   de/westnordost/streetcomplete/screens/main/map/QuestPinsManager$visibleQuestsListener$1
a2c1940a620fe3e8    2 of   2   de/westnordost/streetcomplete/screens/main/map/MainMapFragment$Companion
e7ba870480f50f7a   30 of  35   de/westnordost/streetcomplete/screens/main/teammode/TeamModeColorCircleView
76096719cd8733a5    2 of   2   de/westnordost/streetcomplete/data/quest/Countries
5623a358d8f86ab7    3 of  16   de/westnordost/streetcomplete/quests/defibrillator/AddIsDefibrillatorIndoor
4ec81f81c506bb7a    3 of   3   de/westnordost/streetcomplete/data/osm/edits/move/MoveNodeAction$Companion
d1f3267680b3c003    1 of  23   de/westnordost/streetcomplete/screens/main/messages/MessagesContainerFragment
345d1cdc006da7da    6 of   9   de/westnordost/streetcomplete/screens/settings/ResurveyIntervalsUpdater
59a3a651a57835b3    2 of   5   de/westnordost/streetcomplete/quests/max_height/AddMaxHeight$bridgeFilter$2
955ef28e14056cef    1 of   4   de/westnordost/streetcomplete/screens/MainActivity$special$$inlined$inject$default$9
ea1dbf583225b85c    2 of   5   de/westnordost/streetcomplete/quests/traffic_signals_sound/AddTrafficSignalsSound$crossingFilter$2
5ed04bb9fe2a7c7d   10 of  49   de/westnordost/streetcomplete/screens/main/map/EditHistoryPinsManager
371d74af69e06d13    2 of   2   de/westnordost/streetcomplete/util/location/LocationRequestFragment$Companion
32b2092b6bfa0726    2 of   5   de/westnordost/streetcomplete/quests/max_height/AddMaxHeight$allRoadsFilter$2
03f6d9f185abd0eb    3 of   3   de/westnordost/streetcomplete/data/osm/edits/create/RevertCreateNodeAction$Companion
abe3d1a4cc6f7966    5 of  38   de/westnordost/streetcomplete/quests/barrier_type/AddBarrierOnPath
8b7e0a45d55aa32e    6 of   6   de/westnordost/streetcomplete/data/maptiles/MaptilesModuleKt$maptilesModule$1$2
803b93b2dbddbf05    6 of   6   de/westnordost/streetcomplete/data/download/DownloadModuleKt$downloadModule$1$1
c8f56af971bca4e2    3 of   3   de/westnordost/streetcomplete/data/osm/edits/create/CreateNodeAction$Companion
94b00934f5afc778    8 of   8   de/westnordost/streetcomplete/data/user/UserModuleKt$userModule$1$9
74bdc23fd1901046    6 of   6   de/westnordost/streetcomplete/data/osmnotes/NotesModuleKt$notesModule$1$4
1cd7634b2f0b87c2  269 of 273   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt
df11b46f3778ab50    1 of   6   de/westnordost/streetcomplete/data/osm/created_elements/CreatedElementsController$cache$2
c863af2f46c3ced8    8 of  12   de/westnordost/streetcomplete/data/Preloader$preload$2$2
0670427d7befb8bb    3 of  18   de/westnordost/streetcomplete/quests/air_conditioning/AddAirConditioning
585c8cc612fbc938    9 of  86   de/westnordost/streetcomplete/util/ktx/ViewKt
e90a95f331e29241    4 of   4   de/westnordost/streetcomplete/screens/MainActivity$special$$inlined$inject$default$8
5b2fd3042a677517    1 of   4   de/westnordost/streetcomplete/screens/main/map/LocationAwareMapFragment$onAttach$2
4a1cc4c9620b4b85    8 of  23   de/westnordost/streetcomplete/screens/user/achievements/AchievementIconView
df74c6a62dd2935d    3 of 277   de/westnordost/streetcomplete/data/osm/mapdata/MapDataApiImpl
8a883b211c7f6ab7    6 of  19   de/westnordost/streetcomplete/data/sync/CoroutineIntentService
d7a5840e101df4d8   27 of  83   de/westnordost/streetcomplete/screens/main/map/Compass
cf60b768381e7f79    4 of  17   de/westnordost/streetcomplete/quests/fuel_service/AddFuelSelfService
3131e059c9e437fd  162 of 162   de/westnordost/streetcomplete/quests/QuestsModuleKt
1f058173425d3b59   15 of  17   de/westnordost/streetcomplete/data/user/achievements/EditTypeAchievement
8760929d0078d2f1    1 of   4   de/westnordost/streetcomplete/data/quest/VisibleQuestsSource$cache$1
2c78062860aa9d8c   36 of 107   de/westnordost/streetcomplete/screens/main/controls/UndoButtonFragment
103738ddfe1d218f    5 of 115   de/westnordost/streetcomplete/quests/oneway_suspects/AddSuspectedOneway
26f026e52d098265    2 of   4   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievements$1
2fe7edf0fb822eeb    2 of   2   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt
0a591dedc7f5ff3e    2 of  12   de/westnordost/streetcomplete/screens/settings/DialogPreferenceCompat
bcc57b8f1607becd    1 of   2   com/google/android/material/R$styleable
6bd146526117cb15    2 of  10   de/westnordost/streetcomplete/data/upload/UploadService$uploadedChangeRelay$1
a0a4039e1caae012    2 of   5   de/westnordost/streetcomplete/quests/roof_shape/AddRoofShape$filter$2
dc0e7dad1558b37d    6 of   6   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1$5
3f086f78f4e9cb17    6 of   6   de/westnordost/streetcomplete/data/DbModuleKt$dbModule$1$2
c7c625707a53476b    5 of   5   de/westnordost/streetcomplete/data/osm/edits/ElementEditsModuleKt$elementEditsModule$1$10
96863cb4cd5f18fd    3 of  14   de/westnordost/streetcomplete/quests/sport/AddSport
970d0bae81990aa9    2 of  32   de/westnordost/streetcomplete/data/upload/VersionIsBannedChecker
9e92d0e9194f78a1   10 of  11   de/westnordost/streetcomplete/screens/main/map/components/TracksMapComponentKt
5309bb53e333dcf3    6 of   6   de/westnordost/streetcomplete/data/osm/mapdata/MapDataModuleKt$mapDataModule$1$4
8b2f709b1131751b    8 of 127   de/westnordost/streetcomplete/quests/building_entrance_reference/AddEntranceReference
f0c41e892dc7642a    2 of   2   de/westnordost/streetcomplete/quests/barrier_type/AddStileType$Companion
3b512cb8ccbfd4f4    4 of  41   de/westnordost/streetcomplete/quests/road_name/AddRoadName
d4df7b7df4fc6cfd    3 of  17   de/westnordost/streetcomplete/quests/motorcycle_parking_cover/AddMotorcycleParkingCover
a545b819d1c8d332    3 of  14   de/westnordost/streetcomplete/quests/toilet_availability/AddToiletAvailability
f7be31ddd5955c51    2 of  18   de/westnordost/streetcomplete/data/osm/created_elements/CreatedElementsDao
34d90e42c439f105    5 of  66   de/westnordost/streetcomplete/quests/railway_crossing/AddRailwayCrossingBarrier
c14c2131da6f7dba    6 of   6   de/westnordost/streetcomplete/data/osmnotes/NotesModuleKt$notesModule$1$1
51a8a6cf8458f496    2 of   7   de/westnordost/streetcomplete/data/maptiles/MaptilesModuleKt$maptilesModule$1$1
fa57bb9dfe28d049    3 of   4   de/westnordost/streetcomplete/data/elementfilter/filters/RelativeDate$Companion
01cfd45beca3a69c   14 of  26   de/westnordost/streetcomplete/screens/main/map/tangram/TouchGestureManager
0a49ddd2fcaea498    5 of   5   de/westnordost/streetcomplete/data/user/UserModuleKt$userModule$1$3
90265b55ffdd4b00    1 of   4   de/westnordost/streetcomplete/screens/main/controls/UploadButtonFragment$special$$inlined$inject$default$2
df18942e576843ec    3 of  14   de/westnordost/streetcomplete/quests/memorial_type/AddMemorialType
deb688bfe2b67308    2 of   7   de/westnordost/streetcomplete/data/osm/mapdata/MapDataModuleKt$mapDataModule$1$2
29155d07391d1ab8    1 of  34   de/westnordost/streetcomplete/data/osm/edits/move/RevertMoveNodeAction
ea4ccf816e0fe47a    2 of   4   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievements$9
07609bb525ef6680    3 of  56   de/westnordost/streetcomplete/quests/steps_ramp/AddStepsRamp
43aab95c77bce2f6    7 of   7   de/westnordost/streetcomplete/data/user/UserModuleKt$userModule$1$7
431c7393b1bb7688    4 of   4   de/westnordost/streetcomplete/screens/main/controls/AnswersCounterFragment$special$$inlined$inject$default$3
8b310e973b9e29fe    3 of  15   de/westnordost/streetcomplete/quests/step_count/AddStepCount
4715beac4dbda3c2   12 of  25   de/westnordost/streetcomplete/util/location/LocationAvailabilityReceiver
e9e9a919a964b65f    7 of  23   de/westnordost/streetcomplete/view/insets_animation/ImeInsetsAnimationCallback
891b843327cc0d29    2 of   2   de/westnordost/streetcomplete/ApplicationModuleKt
876245868cbac190    2 of   7   de/westnordost/streetcomplete/data/elementfilter/filters/TagOlderThan
1e47936f0cbfd644    2 of   9   de/westnordost/streetcomplete/data/user/statistics/ActiveDatesDao
f183f4d081958311    4 of   4   de/westnordost/streetcomplete/screens/MainActivity$special$$inlined$inject$default$5
b23b3aa20830ef71    5 of   5   de/westnordost/streetcomplete/data/osm/geometry/ElementGeometryModuleKt$elementGeometryModule$1$5
2b74a261c6b0287d   89 of 105   de/westnordost/streetcomplete/data/visiblequests/QuestPresetsModuleKt$questPresetsModule$1
c20d54c5937e6a6c    5 of   5   de/westnordost/streetcomplete/data/osmnotes/notequests/OsmNoteQuestModuleKt$osmNoteQuestModule$1$3
e2563ea50147ba68    4 of   4   de/westnordost/streetcomplete/StreetCompleteApplication$special$$inlined$inject$default$5
4d64d3d4d12fa07e    1 of   2   androidx/core/R$styleable
8847210d90f19e59    4 of   5   de/westnordost/streetcomplete/screens/main/map/tangram/KtMapControllerKt$initMap$2$1
caf8a01c9f6e626e   21 of  27   de/westnordost/streetcomplete/data/maptiles/MapTilesDownloadCacheConfig
b5b5b5d2bfed606f    2 of   6   de/westnordost/streetcomplete/data/meta/MetadataModuleKt$metadataModule$1$1
149fa448ca5dcd6f    4 of   4   de/westnordost/streetcomplete/screens/main/controls/MainMenuButtonFragment$special$$inlined$inject$default$1
ae8d53bd192093f6    1 of   3   de/westnordost/streetcomplete/screens/MainActivity$onStart$1
ac5c0ba4851b0504   42 of  83   de/westnordost/streetcomplete/data/quest/QuestAutoSyncer
ebee47184dc086df    1 of   4   de/westnordost/streetcomplete/screens/main/controls/MainMenuButtonFragment$special$$inlined$inject$default$2
edb3f1713c28c701    6 of 113   de/westnordost/streetcomplete/quests/level/AddLevel
cc391ef974e4b9c9    9 of  21   de/westnordost/streetcomplete/data/messages/QuestSelectionHintController
8d07ebe619800092   18 of  33   de/westnordost/streetcomplete/quests/wheelchair_access/AddWheelchairAccessBusiness
a9681f8dab0dfa1e    8 of   8   de/westnordost/streetcomplete/data/osmnotes/NotesModuleKt$notesModule$1$2
65e226ff510c35e9    4 of   4   de/westnordost/streetcomplete/screens/main/map/MapFragment$special$$inlined$inject$default$1
1cb53afa25282c9a    2 of   4   de/westnordost/streetcomplete/data/user/achievements/AchievementsModuleKt$achievements$3
fa5aed120e8ac63f    4 of  18   de/westnordost/streetcomplete/quests/toilets_fee/AddToiletsFee

