[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/TranslateYou-_v19.0-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
95f8e4dadfe0ade8    1 of   2   kotlin/jvm/internal/Ref$BooleanRef
2a206e21158f12a4    1 of  15   kotlinx/coroutines/DebugStringsKt
5a2505b0d8c9e477    8 of  20   kotlin/text/Charsets
7b10bd7be0cd4589    3 of   9   androidx/sqlite/db/SupportSQLiteOpenHelper$Configuration
743a1d757cdd16a2   42 of 535   androidx/compose/material3/ColorScheme
fe412970856bb169   74 of 136   androidx/compose/ui/unit/ConstraintsKt
572c1da0e1a76818   11 of  62   androidx/compose/foundation/shape/RoundedCornerShapeKt
73b2eb2e5c4d87e5   93 of 1861   androidx/compose/material3/IconButtonKt
081b3ccf16f10113    4 of  23   androidx/compose/foundation/lazy/layout/LazyLayoutItemContentFactory
280cda8f640bf5b7    8 of  14   androidx/compose/foundation/lazy/layout/LazyLayoutNearestRangeState
f6aff1d7c30e6736    3 of   4   androidx/compose/runtime/internal/PersistentCompositionLocalHashMap$Companion
5c11210a51370f6d    3 of   3   androidx/activity/EdgeToEdgeApi30
bcedde7376fbf727   20 of  59   kotlin/jvm/internal/ClassReference
dcbb8a57fb5aeef0    4 of  11   androidx/compose/ui/draganddrop/AndroidDragAndDropManager$modifier$1
8254c6e14d6a0a99    4 of  21   androidx/compose/runtime/StaticValueHolder
34dbf5b420c0a2e8   28 of  31   androidx/compose/foundation/interaction/FocusInteractionKt
fe75c482994d80f2    7 of  13   androidx/compose/foundation/interaction/FocusInteractionKt$collectIsFocusedAsState$1$1
165b56fc9aa4f949    3 of  13   androidx/compose/foundation/lazy/layout/PrefetchMetrics
4844bded6f6bf98e    4 of  22   kotlinx/serialization/internal/CollectionLikeSerializer
e0b2b3b499f7c9a2   33 of 133   androidx/compose/foundation/lazy/LazyListStateKt
6c582ad4d60853d0    4 of   7   kotlin/collections/AbstractSet
2855e14a19f0f3ba   14 of  20   androidx/compose/ui/platform/AndroidPlatformTextInputSession$startInputMethod$3
2617479a33e3d138    8 of  10   androidx/compose/runtime/composer/gapbuffer/GapAnchor
d62be83e91c94c80    7 of  10   androidx/emoji2/text/ConcurrencyHelpers
da811cb6e45f0136    7 of   8   androidx/compose/ui/platform/AndroidUiFrameClock$withFrameNanos$2$callback$1
ce2189314402c075    7 of   9   androidx/compose/ui/node/Invalidation
5d5e691b0145b668    2 of  29   androidx/collection/FloatSetKt
43ae13fd79608a43   48 of 103   androidx/compose/ui/graphics/colorspace/ColorSpaceKt
9b51b06975e3dda9   16 of  19   androidx/compose/foundation/relocation/BringIntoViewRequesterImpl
9c5a458ca9b1d314  554 of 1249   androidx/compose/runtime/composer/gapbuffer/SlotWriter
bca4ab4a8d8f3914    3 of  26   androidx/compose/animation/AnimatedContentTransitionScopeImpl$SizeModifierElement
77a17b5e4687a90d    3 of  33   androidx/compose/ui/platform/ViewLayer$Companion
01233965375e4c6f   24 of  26   androidx/compose/material/icons/filled/FavoriteKt
62a420fd2461c541   52 of 578   androidx/lifecycle/compose/LifecycleEffectKt
67f17eca0875d235   36 of 188   androidx/collection/MutableObjectFloatMap
e2c7a989e7a08f93    4 of 118   androidx/compose/ui/unit/DpKt
b57660cc1917afd2  819 of 1782   androidx/compose/runtime/GapComposer
8194a5d6c37044b0    6 of 215   androidx/collection/SparseArrayCompatKt
a9dee71fa5f1e8b3    4 of  13   androidx/compose/runtime/ParcelableSnapshotMutableState
e65c04fdc85ca97e    2 of   2   kotlinx/serialization/descriptors/StructureKind$MAP
d8556f5948c47c4d    2 of   2   net/youapps/translation_engines/la/LaEngine$Companion
e29946e34d0a6af9    5 of  26   androidx/compose/ui/unit/DensityWithConverter
25dea2f8b57691df    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalFocusManager$1
eea6c61f580f7325    1 of   3   kotlin/jvm/internal/MutablePropertyReference
bf732efa1016c20b   37 of 133   kotlinx/coroutines/channels/BufferedChannel$BufferedChannelIterator
107479c897af1d85    6 of  44   androidx/compose/foundation/text/modifiers/TextStringSimpleElement
ec9f708169adb62b   24 of 119   kotlinx/serialization/json/internal/JsonExceptionsKt
4b65f9862f9bbee4    2 of  29   androidx/collection/SieveCacheKt
d164c765f0bb8526    2 of   2   okhttp3/internal/http2/Settings$Companion
a3e40e7add67735b   18 of  23   kotlinx/coroutines/JobSupportKt
e4ca913251b8a7e6   10 of 347   okio/Utf8
daeb2abee5c7d63a    6 of  31   androidx/compose/ui/platform/AndroidClipboardManager
4bbe53703f7c841a   12 of  55   androidx/lifecycle/viewmodel/compose/ViewModelKt__ViewModelKt
53333b291d4556f5   25 of  46   kotlinx/coroutines/BuildersKt__Builders_commonKt
252f3a0ee286de0d    2 of   2   androidx/compose/ui/draw/ClipKt
0878c0404598ee0e    6 of  69   androidx/compose/ui/text/font/AsyncTypefaceCache
89d46df32cb16b26    1 of   6   androidx/lifecycle/viewmodel/compose/ViewModelKt
df9c61fd5ece431a    2 of   2   okhttp3/Dns$Companion
c4d1afdc1ffd3748    3 of   5   androidx/compose/ui/graphics/CompositingStrategy$Companion
b5e6692d95228a51   26 of  79   androidx/profileinstaller/ProfileInstaller
79c827ad14d5090a    3 of   4   androidx/compose/ui/node/LayoutNode$WhenMappings
d547aa5db0d50c74    2 of   2   androidx/compose/ui/graphics/colorspace/ColorSpace$Companion
3989c6d3c61b5afa    1 of   2   androidx/compose/ui/platform/coreshims/ViewCompatShims$Api30Impl
177a2fbab9596225    7 of  41   androidx/compose/foundation/BackgroundElement
4651c4dc73ae329d    5 of  11   androidx/compose/ui/semantics/CoreSemanticsModifierNode
036b6855dfe47719    3 of  48   androidx/collection/ObjectIntMapKt
9e32d61f5825d3c2    3 of   3   okhttp3/internal/concurrent/TaskQueue$execute$1
1032790fcf2685c9   11 of  44   kotlinx/coroutines/flow/FlowKt__ContextKt
190a37a94c9281e7    8 of  47   androidx/compose/ui/layout/ScaleFactorKt
10338d081fbde15c    3 of   4   androidx/compose/material3/MotionScheme$Companion
78a03e116a21ef4d   34 of 207   okio/RealBufferedSink
f7fdbb392feb40f0  273 of 462   androidx/compose/runtime/snapshots/SnapshotKt
0e59c7253814d2b7   35 of  43   androidx/compose/ui/layout/WindowWindowInsetsAnimationValues
06fa4bafab1085a4   11 of  45   kotlin/collections/AbstractList$Companion
60528dd41a117476    5 of   5   androidx/core/view/WindowInsetsAnimationCompat$Callback
263e6a8bf4489b1b    2 of  15   androidx/sqlite/SQLiteStatement
a5baa473369894b6   15 of  50   kotlin/collections/EmptyList
48fdf5f5d72f49ca    2 of   3   okhttp3/internal/connection/RealCall$timeout$1
19bc373cdc4b9125   27 of 145   kotlin/collections/CollectionsKt__CollectionsKt
37d4f2bd2000269b   36 of  69   androidx/compose/ui/graphics/colorspace/Oklab
3295077ab0dac6c2    3 of   5   androidx/compose/animation/core/Animation
7fea6ac4a1871751    2 of   8   androidx/sqlite/db/framework/FrameworkSQLiteDatabase$Companion
a45e84ded0db73a2    1 of   2   androidx/emoji2/text/EmojiCompat$DefaultSpanFactory
fd725c62d75055b9    4 of   4   androidx/compose/runtime/internal/Trace
3c1d0b5ea71613ac    6 of  13   androidx/compose/ui/draw/DrawWithCacheElement
43433183da506b6b    4 of  99   kotlin/random/Random
4f2b3e5a88b77a3a    5 of   6   androidx/compose/ui/text/font/FontWeightAdjustmentHelper
37f8e6c4d5aae768    2 of   2   kotlinx/coroutines/CoroutineExceptionHandler$Key
205cdb765e23610a    5 of  26   net/youapps/translation_engines/mh/obj/MhLanguage
b179af068b8c11f9    5 of  68   androidx/compose/ui/util/MathHelpersKt
023b52e774f1a027    7 of  12   androidx/core/view/WindowInsetsAnimationCompat$BoundsCompat
68ef3e14fa7a288e    6 of  12   androidx/compose/foundation/text/contextmenu/modifier/AddTextContextMenuDataComponentsWithContextElement
953af5966f4a4be9    4 of  15   kotlinx/serialization/encoding/CompositeDecoder
c6286029c5770764    2 of   2   androidx/compose/runtime/SlotStorage
9bd9b613b5035cdf    2 of   3   androidx/compose/material3/internal/TextFieldImplKt$CommonDecorationBox$3$labelScope$1$1
39367ce995e3542b    6 of  22   androidx/compose/material3/RippleNodeFactory
1d7450a1be495786   51 of 214   androidx/compose/ui/focus/FocusRequester
b6f627eda7907295    2 of  10   androidx/core/os/ConfigurationCompat
76818e2f9c16e09b   25 of  36   androidx/compose/foundation/lazy/layout/PrefetchScheduler_androidKt
1e5a846237ace9b1   10 of  21   androidx/activity/SystemBarStyle$Companion
ff424fa2422f96e4    2 of   2   androidx/room/RoomDatabase$Companion
ad5d409948be0156   51 of 245   androidx/navigation/NavDestination
42c04ad2fb273719   11 of  33   androidx/compose/animation/AnimatedContentTransitionScopeImpl$SizeModifierNode
4b327c07ca3f1927   15 of  38   androidx/compose/foundation/layout/SizeElement
295a108c90344dd6    7 of  16   androidx/compose/ui/platform/SemanticsNodeCopy
117a6df81c3d248b    6 of   8   androidx/compose/ui/platform/AndroidComposeView$RootModifierNode$rulerLambda$1
61a3c28eed8d6a95   30 of 175   androidx/room/RoomDatabase$Builder
92064a4b802c7c59    3 of   3   androidx/compose/runtime/internal/ComposableLambdaImpl$invoke$1
ae92dfd041e5349f    1 of   7   androidx/compose/animation/core/MutatorMutex$Mutator
1d9595ce50687c0a   52 of 229   androidx/compose/material3/CardDefaults
fb051ad8fe931b75    2 of   3   androidx/compose/ui/node/SemanticsModifierNode
a08badc3d51d9c6b    3 of   3   androidx/sqlite/db/framework/FrameworkSQLiteOpenHelper$DBRefHolder
080ba6b41a6430e4    4 of   5   com/bnyro/translate/DatabaseHolder$Companion
71713f178b3f611a    1 of   9   androidx/room/TransactionElement
31b3e4c4f9fee8ce    4 of   4   androidx/compose/ui/graphics/AndroidMatrixConversions_androidKt
e40a1cd6dce1206f    3 of   6   kotlinx/coroutines/Empty
819a24deb938b82f    1 of   8   androidx/compose/foundation/text/CoreTextFieldKt$previewKeyEventToDeselectOnBack$1
f94e000d7880e599    4 of   4   androidx/compose/ui/text/font/FontFamilyResolverKt
17439f7c40156c76    9 of  22   androidx/compose/ui/text/style/ColorStyle
84492fed44384bc2    7 of  17   androidx/activity/OnBackPressedDispatcher$OnBackPressedEventInput
659245b8694bcd09    2 of  19   androidx/compose/ui/hapticfeedback/PlatformHapticFeedback
58adc8a006c792a0    2 of   4   androidx/compose/ui/platform/CompositionLocalsKt$LocalViewConfiguration$1
7c0e630b8652fd3c    3 of  36   androidx/compose/ui/text/platform/extensions/PlaceholderExtensions_androidKt
5efcfb8aeea68fbd   11 of  16   androidx/lifecycle/internal/SavedStateHandleImpl_androidKt
2c05a905508d91e2    3 of  18   androidx/compose/ui/text/font/FontSynthesis$Companion
a9a2279c099443c5    2 of   2   net/youapps/translation_engines/mh/MhEngine$getLanguages$1
947cd74898febfb8    3 of  10   androidx/room/RoomDatabaseKt
83de84a474e4d7ec   27 of  68   okhttp3/Response
96636ca786f57842    2 of   6   kotlinx/coroutines/internal/Concurrent_commonKt
2dbcf9ae44e91488   11 of  19   androidx/compose/ui/focus/FocusTargetNode$WhenMappings
7eec77f5ca6fa702    1 of   1   okhttp3/internal/connection/ConnectionListener$Companion$NONE$1
456a1f8cd700e992    6 of   8   androidx/compose/ui/node/TailModifierNode
7cca0fc716b581cc   11 of  35   androidx/compose/foundation/layout/PaddingNode
4ad3b6685cd0c41e   11 of  30   androidx/compose/ui/graphics/colorspace/RenderIntent
291e250d676c8f0a    2 of   4   androidx/activity/compose/PredictiveBackHandlerKt$PredictiveBackHandler$lambda$3$0$$inlined$onStopOrDispose$1
8733dbdf39a5813e    2 of  53   androidx/compose/material/ripple/RippleKt
242eb862f8dce0e7    6 of   6   androidx/compose/animation/EnterExitTransitionModifierNode$measure$2
518c93d143424563    3 of 649   okio/internal/-ByteString
5800c6bf0fe515db    1 of   5   androidx/tracing/TraceApi29Impl
0bfdcfb5097ec9b3    7 of   7   kotlin/coroutines/AbstractCoroutineContextElement
fdf97d65678d2394    9 of  13   com/bnyro/translate/ui/views/ComposableSingletons$TopBarKt
10a449fb462e1bf9    1 of   1   androidx/savedstate/SavedStateWriterKt
b2b97d2ce6ededf0    2 of   2   okhttp3/internal/Tags
d4f6fc689b757767   10 of  16   okio/AsyncTimeout$Watchdog
3146254ccc927c15   10 of  15   kotlinx/coroutines/flow/FlowKt__MergeKt$mapLatest$1
f42d53c25c503f2f    4 of   6   androidx/compose/ui/focus/FocusRequester$Companion
a62ab02bbfa8ed3c    2 of   2   androidx/compose/ui/text/input/PartialGapBuffer$Companion
735f2f93d3beabe4    4 of   7   androidx/compose/ui/text/style/ResolvedTextDirection
b3ff2eca302e698c    5 of  98   kotlin/ULong
d4b877f30d040ad7    7 of  41   kotlinx/coroutines/sync/SemaphoreKt
4112ec8d81e808ed    7 of  17   androidx/compose/ui/platform/LifecycleRetainedValuesStore
ef0414ba7c99c3bb   13 of  83   kotlinx/coroutines/CoroutineContextKt
6d2e0b58a146c3af   12 of  40   androidx/compose/ui/graphics/Shadow
9db4d7c5e0ee2e35    4 of   4   okhttp3/internal/connection/BufferedSocketKt
0a80801115841bbe    3 of   3   androidx/navigationevent/NavigationEventTransitionState
003e70d067bab3f8   29 of  44   androidx/compose/ui/platform/AndroidComposeView_androidKt
1584da5bf05a5b28   33 of 426   kotlinx/serialization/json/internal/AbstractJsonLexer
e12b021dcc5e4bc6    6 of   6   androidx/lifecycle/ProcessLifecycleOwner$attach$1$onActivityPreCreated$1
a7ef6461718e16af    4 of  29   net/youapps/translation_engines/RetrofitHelper
fdb5079f07d79948    3 of   4   androidx/compose/ui/layout/Ruler
c070b7a79859cb3b   45 of  53   androidx/compose/foundation/text/TextFieldPressGestureFilterKt
036e951b4dff1f30    4 of   6   androidx/compose/ui/focus/CancelIndicatingFocusBoundaryScope
3bcee9d53584e323    4 of  19   androidx/compose/ui/graphics/vector/PathNode$LineTo
474741b4db18f956   23 of  41   androidx/compose/ui/node/LayerPositionalProperties
72e52add57ab4b2c    1 of   4   retrofit2/Reflection
0374cd196e822450    1 of  13   androidx/activity/result/contract/ActivityResultContracts$TakePicture
0a82606ef7b7799b   10 of  23   androidx/compose/foundation/OverscrollConfiguration
118a009a0c13f9c1   19 of  34   androidx/lifecycle/ReportFragment
4c96c9d97d229ca8    6 of  16   androidx/compose/animation/core/AnimateAsStateKt$animateValueAsState$3$1$1
add1df43b13b6760    6 of 268   androidx/collection/SimpleArrayMap
81783e7b71baaa75    2 of   2   androidx/compose/ui/graphics/drawscope/Fill
a38e5cb3485913aa    4 of  11   androidx/compose/ui/platform/AndroidComposeView$root$1$1
87cf2189704492cd    9 of  18   androidx/room/util/DBUtil__DBUtil_androidKt$performSuspending$$inlined$compatCoroutineExecute$DBUtil__DBUtil_androidKt$1
7569a1701246e28f    2 of   2   kotlin/UNINITIALIZED_VALUE
f02e2c29a0cf3818   32 of  34   androidx/compose/material/icons/filled/MenuKt
b76b78e07e9375ce    4 of  75   kotlin/collections/AbstractMap
08b160df1c0730b1    4 of   4   androidx/compose/ui/platform/ComposableSingletons$Wrapper_androidKt
d2b15ce671701bfc    1 of   5   androidx/compose/animation/core/VectorizedFiniteAnimationSpec
14240106f4b60574    5 of   5   androidx/compose/ui/graphics/StrokeCap$Companion
b2bf99991e529194    4 of  13   androidx/compose/ui/focus/FocusChangedElement
1ba3a90be1189750   10 of  84   androidx/compose/foundation/text/TextLayoutResultProxy
babb78e0746e72d4   80 of  87   androidx/compose/material3/tokens/ShapeTokens
aae39eb2148da43f    2 of   4   androidx/compose/ui/text/input/TextInputServiceAndroid$stopInput$2
bc6d0d0acfe61a64   40 of  84   androidx/compose/ui/text/MultiParagraphIntrinsics
f84dad7e646e35bb    2 of   2   androidx/compose/runtime/tooling/ComposeToolingFlags
548798086b212346   18 of  20   androidx/compose/material3/tokens/ShapeKeyTokens
23a3eb9bc0e98c39   11 of  65   kotlinx/coroutines/channels/ProduceKt
7fbca1ddb4eeae62    1 of   2   androidx/compose/ui/platform/AndroidComposeView$textInputSession$1
abe51f6c95664501  308 of 2775   androidx/compose/material3/AppBarKt
58982790b7a88c50    2 of   2   androidx/compose/runtime/ForgottenCoroutineScopeException
7ab5d59b137d98a0    5 of 105   androidx/compose/ui/graphics/ColorSpaceVerificationHelper
884fba9ff439c210    4 of   7   androidx/compose/ui/platform/TextToolbarStatus
bf2d954a724efcd0    3 of   3   androidx/compose/ui/text/android/StaticLayoutFactory28
3a581f67ad8fcc4b    3 of  18   okhttp3/internal/platform/android/DeferredSocketAdapter
460f6efbce8a4281    6 of   7   androidx/compose/foundation/ClipScrollableContainerKt
dc76524f4e03653a    3 of  11   kotlinx/coroutines/CompletableDeferredKt
2331c1261208351c   12 of  34   androidx/compose/ui/graphics/ImageBitmapConfig
562cc3a83f0bcf8b   20 of  50   androidx/compose/ui/text/TextPainter
48a9dc18ed843c30   62 of 510   androidx/compose/ui/text/SpanStyle
f12e40dc23ce9730   96 of 258   okhttp3/internal/http2/Http2Stream
69a8f8e5fc94a8d7   29 of 1613   androidx/compose/ui/focus/FocusOwnerImpl
56b906a9fc0e090c    6 of  26   androidx/compose/foundation/text/input/internal/LegacyPlatformTextInputServiceAdapter
df48054091652e7a    4 of  22   androidx/room/TransactionExecutor
07f0d7cd30d105fb    2 of  18   kotlinx/coroutines/flow/FlowKt__CollectKt
b4a99bbe073ded30    2 of   2   androidx/compose/material3/TextFieldDefaults$Container$1
a7371625b1bc058c   53 of 106   okhttp3/internal/http2/Http2Stream$FramingSource
607a9071bef42bda    1 of   5   androidx/compose/ui/input/nestedscroll/NestedScrollNodeKt$findNearestAttachedAncestor$1
17826b7fb85dc186  308 of 560   androidx/compose/ui/node/MeasurePassDelegate
3a12421a0e31731f    4 of   4   okhttp3/CacheControl$Companion
fc1b87e7930c6ddd    9 of  10   androidx/compose/runtime/snapshots/GlobalSnapshot$takeNestedSnapshot$1$1
fa67f67a94795d4a    3 of   8   okhttp3/CertificatePinner$Builder
2d5c2b0547536439    3 of   3   androidx/emoji2/text/EmojiCompatInitializer$1
4ce99c258787727f   24 of 365   androidx/navigation/compose/NavGraphBuilderKt
dac6a26826a09b3a   37 of  43   androidx/compose/foundation/text/CoreTextFieldKt$CoreTextField$8$1$1$2
0a66946a0dfcb6c7  264 of 923   androidx/compose/runtime/Recomposer
66c9c4d099363e17   28 of  99   androidx/compose/ui/geometry/Offset
2c4b657585866980   10 of  23   androidx/compose/runtime/tooling/ComposeStackTraceMode
942529f1aa1672fa    5 of  12   androidx/compose/ui/graphics/AndroidPath_androidKt
64c777430bc33d7e    9 of  21   androidx/sqlite/db/SupportSQLiteOpenHelper$Configuration$Builder
f0bf45fb2211b26f    1 of   1   androidx/compose/ui/input/pointer/PointerIcon
b7da5f450594c84b    1 of   1   androidx/compose/ui/layout/WindowInsetsRulers
5bce8dd84406b753    2 of  37   androidx/compose/animation/core/AnimationVector3D
2904ce4fc40b2608  111 of 257   androidx/compose/ui/text/SpanStyleKt
3fa974a08ac56481    2 of   2   androidx/compose/material3/ContentColorKt
250a2ab285754f83    2 of   4   androidx/compose/ui/semantics/SemanticsProperties$Role$1
03d3cdeeb61d1d75    1 of  19   androidx/compose/ui/platform/InputMethodSession$createInputConnection$1$1
f42e594e7bdb73ec    2 of  14   androidx/compose/ui/text/intl/Locale
54174acb7a2561a0    9 of  15   kotlinx/coroutines/scheduling/TasksKt
a3d5558dfaa769a6   17 of 221   kotlinx/serialization/internal/PlatformKt
c140364d53f181a6   15 of  25   androidx/compose/ui/text/font/FontStyle
31dc9fa165466e64    8 of  15   androidx/compose/ui/node/ComposeUiNode$Companion$ApplyOnDeactivatedNodeAssertion$1
a653325bbe0d0f64    3 of   3   androidx/compose/animation/core/AnimationVector
6c8e9f1046ca1037    2 of   6   okhttp3/internal/connection/RouteSelector$Companion
89b94c7c1304f3af    4 of   7   androidx/compose/ui/text/font/FontFamily$Companion
